Subj_idx,Stimulus,Response,Confidence,RT_decision,RT_confidence,Difficulty
151,1,1,3,1.172,1.054,1
151,1,1,1,1.351,0.407,1
151,2,1,1,0.575,0.28,1
151,1,1,1,0.555,0.255,1
151,1,1,1,0.593,0.323,1
151,1,1,1,1.998,0.327,1
151,2,2,2,1.483,0.68,1
151,2,2,3,0.808,0.375,1
151,2,2,3,1.132,0.702,1
151,1,1,1,1.075,0.742,1
151,1,1,1,0.725,0.319,1
151,1,1,2,1.454,0.615,1
151,2,2,3,1.377,0.925,1
151,2,2,3,0.843,0.8,1
151,1,2,3,0.479,0.568,1
151,2,2,3,0.715,0.423,1
151,1,2,3,1.071,0.423,1
151,2,-10,-10,-10,-10,1
151,1,1,4,0.604,2.271,1
151,2,1,1,1.912,0.75,1
151,2,2,1,1.565,0.879,1
151,1,1,1,0.694,0.293,1
151,1,1,3,0.44,1.847,1
151,2,2,3,0.894,0.614,1
151,1,1,1,0.651,0.734,1
151,2,2,2,0.855,0.614,1
151,1,1,2,0.816,1.455,1
151,2,2,3,0.887,0.998,1
151,2,2,3,0.428,0.504,1
151,1,1,1,1.063,0.477,1
151,1,1,1,0.489,0.319,1
151,2,2,3,0.821,2.863,1
151,1,1,1,0.481,0.312,1
151,2,2,2,0.625,0.387,1
151,2,2,3,0.389,0.375,1
151,1,2,1,1.558,0.743,1
151,2,2,2,0.638,0.775,1
151,2,2,3,0.594,0.376,1
151,2,2,3,0.5,2.743,1
151,1,2,1,0.586,0.351,1
151,2,2,1,1.445,0.797,1
151,1,1,1,0.749,0.351,1
151,1,1,1,0.502,0.27,1
151,1,1,3,1.081,0.479,1
151,1,1,2,1.499,0.569,1
151,2,2,3,0.591,1.294,1
151,1,1,1,0.89,0.247,1
151,1,1,3,1.336,0.79,1
151,2,2,3,0.873,0.552,1
151,1,1,1,1.024,1.207,1
151,2,2,3,0.674,0.503,1
151,1,2,3,0.477,0.327,1
151,2,2,3,0.394,0.447,1
151,1,1,1,1.028,0.23,1
151,1,1,1,0.503,0.223,1
151,1,1,1,0.595,0.238,1
151,1,1,1,0.441,0.216,1
151,2,-10,-10,-10,-10,1
151,1,1,2,0.797,2.566,1
151,2,2,2,0.759,0.655,1
151,2,1,1,0.602,1.206,1
151,2,1,1,1.203,0.32,1
151,2,2,2,0.462,0.517,1
151,1,1,1,0.721,0.255,1
151,1,1,4,1.081,0.998,1
151,2,2,4,0.881,0.901,1
151,1,2,2,1.924,0.815,1
151,2,2,2,0.498,1.959,1
151,1,1,3,0.834,0.646,1
151,1,1,3,0.521,1.456,1
151,2,2,3,0.745,1.08,1
151,1,1,1,0.9,0.222,1
151,2,2,4,0.508,0.943,1
151,2,2,4,0.42,0.958,1
151,1,1,4,0.922,1.467,1
151,2,2,2,1.754,0.678,1
151,2,2,3,0.545,0.616,1
151,2,-10,-10,-10,-10,1
152,1,2,1,3.828,1.18,1
152,1,1,3,2.101,1.166,1
152,1,1,3,0.244,0.702,1
152,2,2,3,0.97,0.593,1
152,2,1,2,1.21,0.8,1
152,2,2,4,2.232,0.878,1
152,2,2,3,0.123,1.087,1
152,1,2,4,2.86,0.67,1
152,1,2,4,0.378,0.528,1
152,1,2,1,0.015,0.495,1
152,1,2,1,0.205,0.543,1
152,1,1,2,0.496,2.047,1
152,1,2,4,0.754,0.529,1
152,1,2,4,0.768,2.479,1
152,2,2,3,0.696,1.083,1
152,2,2,4,0.306,1.214,1
152,2,2,4,0.24,0.43,1
152,1,1,2,0.602,1.629,1
152,1,1,4,0.705,0.54,1
152,2,2,2,1.195,1.024,1
152,2,2,4,0.627,1.313,1
152,2,2,3,1.31,0.989,1
152,1,2,4,0.421,0.623,1
152,1,1,3,1.223,1.054,1
152,2,2,2,0.67,1.067,1
152,1,2,4,0.658,0.639,1
152,2,2,4,0.364,0.446,1
152,2,2,4,0.513,0.463,1
152,1,1,4,0.534,1.472,1
152,2,2,3,1.507,0.687,1
152,1,2,3,0.866,0.335,1
152,2,2,3,0.377,0.414,1
152,2,1,3,0.789,0.878,1
152,1,2,1,2.948,1.28,1
152,2,2,3,1.612,0.655,1
152,1,2,3,0.169,0.43,1
152,1,2,3,0.215,0.398,1
152,1,2,1,0.754,0.818,1
152,1,1,4,0.583,1.117,1
152,1,-10,-10,-10,-10,1
152,1,2,1,0.881,0.88,1
152,1,1,3,0.725,1.009,1
152,1,2,3,0.595,0.4,1
152,2,1,3,0.795,0.512,1
152,1,1,3,0.617,0.72,1
152,1,2,1,0.563,1.361,1
152,2,2,1,1.808,1.036,1
152,2,2,2,0.804,1.662,1
152,2,2,4,0.723,0.592,1
152,1,1,2,0.638,0.59,1
152,2,2,4,0.328,0.558,1
152,2,2,4,0.078,0.558,1
152,2,1,3,0.811,1.006,1
152,1,2,3,0.583,0.927,1
152,2,2,4,0.298,0.767,1
152,2,2,4,0.076,0.604,1
152,1,2,4,0.546,0.606,1
152,2,2,4,0.171,0.576,1
152,1,1,3,0.373,0.606,1
152,2,2,3,0.264,0.573,1
152,1,2,4,0.293,0.704,1
152,1,2,2,0.161,0.864,1
152,2,2,4,0.327,0.544,1
152,1,2,3,0.023,0.8,1
152,2,2,3,0.099,0.542,1
152,1,2,3,0.076,0.462,1
152,2,2,4,0.22,0.56,1
152,1,2,4,0.191,0.67,1
152,2,2,3,1.736,1.598,1
152,2,1,3,1.216,0.702,1
152,2,2,3,0.158,0.574,1
152,2,1,3,0.452,0.608,1
152,2,2,3,0.283,0.654,1
152,2,1,4,0.281,1.038,1
152,2,2,4,0.156,0.46,1
152,1,1,3,0.277,0.718,1
152,1,2,4,0.07,0.465,1
152,2,2,4,0.446,0.351,1
152,2,2,1,1.311,0.846,1
152,1,-10,-10,-10,-10,1
152,2,1,3,0.818,1.184,1
152,1,1,2,0.884,1.055,1
152,2,2,4,0.587,0.717,1
152,2,2,4,0.107,0.43,1
152,1,1,1,0.827,0.944,1
152,2,1,2,4.645,1.12,1
152,2,2,1,1.633,0.72,1
152,1,2,1,2.375,0.703,1
152,2,1,3,0.586,0.894,1
152,1,2,1,0.696,1.295,1
152,2,2,4,0.733,0.67,1
152,2,2,4,0.295,0.414,1
152,2,1,1,0.859,0.732,1
152,1,2,1,0.471,0.478,1
152,1,2,1,0.283,1.12,1
152,1,1,1,0.937,0.893,1
152,1,1,2,0.582,0.511,1
152,2,2,4,0.482,0.51,1
152,1,1,2,0.405,0.639,1
152,2,-10,-10,-10,-10,1
153,2,2,2,2.305,2.454,1
153,1,1,1,1.042,0.901,1
153,1,1,2,0.414,0.525,1
153,1,1,3,0.441,0.542,1
153,1,1,3,0.413,0.756,1
153,1,1,2,0.657,0.453,1
153,1,1,3,0.419,0.419,1
153,2,2,3,0.609,0.615,1
153,2,1,3,0.545,0.405,1
153,2,1,2,0.502,0.405,1
153,1,1,2,0.296,0.349,1
153,2,1,3,0.347,0.578,1
153,2,1,2,0.293,0.473,1
153,1,1,3,0.344,0.494,1
153,1,1,2,0.364,0.389,1
153,1,1,2,0.294,0.101,1
153,2,1,3,0.219,0.534,1
153,1,1,3,0.104,0.391,1
153,1,2,2,0.383,1.502,1
153,1,1,2,0.225,0.269,1
153,1,2,2,0.396,0.477,1
153,2,2,3,0.378,0.406,1
153,2,1,2,0.377,0.302,1
153,2,1,2,0.259,0.269,1
153,2,1,3,0.239,0.294,1
153,2,1,1,0.216,0.805,1
153,2,2,3,0.394,0.311,1
153,2,2,3,0.23,0.326,1
153,1,2,3,0.424,0.301,1
153,2,2,4,0.197,0.353,1
153,1,1,2,0.315,0.376,1
153,1,1,2,0.845,0.38,1
153,1,1,3,0.492,0.66,1
153,1,1,4,0.39,0.564,1
153,1,1,3,0.043,0.584,1
153,2,1,2,0.298,0.293,1
153,1,1,3,0.142,0.261,1
153,2,1,3,0.21,0.621,1
153,1,2,2,0.351,0.867,1
153,2,-10,-10,-10,-10,1
153,1,1,2,0.51,0.518,1
153,2,2,3,0.607,0.461,1
153,1,1,2,0.49,0.333,1
153,1,1,3,0.366,0.43,1
153,1,1,2,0.281,0.262,1
153,2,2,3,0.602,0.646,1
153,1,1,1,0.276,0.392,1
153,2,2,4,0.315,0.46,1
153,2,2,3,0.24,0.244,1
153,2,2,3,0.272,0.262,1
153,1,1,2,0.457,0.309,1
153,1,1,3,0.257,0.413,1
153,2,2,3,0.737,0.491,1
153,1,2,4,0.363,0.51,1
153,2,2,3,0.4,0.366,1
153,2,2,3,0.29,0.317,1
153,1,2,3,0.484,0.303,1
153,2,2,4,0.24,0.245,1
153,2,2,4,0.328,0.229,1
153,2,2,4,0.259,0.245,1
153,1,1,3,0.514,0.887,1
153,1,1,3,0.516,0.445,1
153,2,2,4,0.659,0.39,1
153,1,1,2,0.246,0.309,1
153,2,2,4,0.846,0.366,1
153,2,2,4,0.292,0.261,1
153,2,2,4,0.201,0.211,1
153,1,1,4,0.072,0.269,1
153,1,1,2,0.743,0.263,1
153,1,1,3,0.259,0.457,1
153,1,1,3,0.164,0.429,1
153,1,1,4,0.185,0.391,1
153,2,2,4,0.397,0.225,1
153,1,1,3,0.229,0.398,1
153,2,2,4,0.311,0.246,1
153,2,2,4,0.306,0.166,1
153,1,1,3,0.175,0.393,1
153,2,2,4,0.316,0.262,1
153,1,1,4,0.065,0.367,1
153,2,-10,-10,-10,-10,1
153,2,1,3,0.596,0.573,1
153,1,1,4,0.252,0.534,1
153,2,1,1,5.228,1.086,1
153,2,1,3,13.179,0.654,1
153,2,2,3,0.278,0.245,1
153,2,2,3,0.365,0.304,1
153,1,1,4,0.434,0.382,1
153,1,1,3,0.382,0.414,1
153,1,1,4,0.275,0.43,1
153,1,1,2,0.619,0.35,1
153,2,2,4,0.32,0.277,1
153,2,2,3,0.275,0.238,1
153,1,1,2,0.23,0.438,1
153,2,2,3,0.403,0.413,1
153,2,2,3,0.161,0.284,1
153,1,1,4,0.168,0.726,1
153,1,1,3,0.304,0.349,1
153,2,2,4,0.24,0.31,1
153,2,2,3,0.348,0.228,1
153,2,-10,-10,-10,-10,1
154,1,1,4,0.499,1.106,1
154,1,1,2,0.77,0.325,1
154,2,2,4,0.623,0.506,1
154,2,2,4,0.511,0.427,1
154,2,2,3,0.585,0.472,1
154,2,1,2,0.572,0.551,1
154,1,1,4,0.328,0.697,1
154,1,1,2,0.541,0.359,1
154,1,1,3,0.36,0.371,1
154,2,1,2,0.307,0.652,1
154,1,1,1,0.568,0.179,1
154,2,2,4,0.682,0.224,1
154,1,1,3,0.684,0.752,1
154,2,2,3,0.816,0.315,1
154,2,2,1,0.442,0.438,1
154,1,1,2,0.296,0.337,1
154,1,1,4,0.423,1.001,1
154,1,1,3,0.571,0.291,1
154,2,2,2,0.473,0.46,1
154,1,1,3,0.368,0.506,1
154,2,1,2,0.441,0.405,1
154,2,1,1,1.166,0.38,1
154,2,2,4,0.652,0.482,1
154,1,1,3,0.598,0.36,1
154,2,1,1,0.901,0.19,1
154,2,2,2,0.67,0.337,1
154,1,1,4,0.173,0.856,1
154,2,2,3,0.992,0.281,1
154,1,1,4,0.363,0.573,1
154,1,1,2,0.983,0.224,1
154,2,2,3,0.335,0.235,1
154,1,1,4,0.408,0.708,1
154,1,1,2,0.72,0.212,1
154,1,1,3,0.529,0.618,1
154,2,2,1,0.346,0.742,1
154,2,2,2,0.141,0.483,1
154,1,1,4,0.253,0.427,1
154,1,1,3,0.426,0.528,1
154,2,2,2,0.56,0.303,1
154,2,-10,-10,-10,-10,1
154,1,1,3,0.396,0.393,1
154,1,1,1,0.767,0.303,1
154,2,2,3,0.145,0.281,1
154,1,2,1,0.596,0.201,1
154,1,1,2,0.371,0.484,1
154,2,2,1,0.386,0.314,1
154,1,1,3,0.418,0.315,1
154,2,2,1,0.221,0.404,1
154,2,2,2,0.064,0.383,1
154,2,2,3,0.112,0.258,1
154,2,2,3,0.095,0.235,1
154,1,1,1,0.403,0.516,1
154,1,1,1,1.505,0.404,1
154,1,1,1,1.287,0.585,1
154,2,2,4,0.343,0.538,1
154,2,2,4,0.793,0.439,1
154,2,2,3,0.557,0.179,1
154,2,2,2,1,0.18,1
154,2,2,2,0.317,0.314,1
154,1,1,1,0.637,0.27,1
154,1,1,1,0.502,0.371,1
154,2,2,4,0.248,0.315,1
154,1,1,1,0.663,0.348,1
154,2,2,4,0.373,0.618,1
154,2,2,3,0.597,0.45,1
154,2,2,4,0.248,0.303,1
154,2,2,3,0.226,0.213,1
154,2,2,3,0.183,0.179,1
154,2,2,3,0.406,0.168,1
154,2,2,2,0.729,0.167,1
154,2,2,2,0.33,0.179,1
154,2,1,1,0.504,0.303,1
154,1,1,2,0.479,0.292,1
154,2,2,1,0.291,0.45,1
154,2,2,2,0.498,0.506,1
154,2,2,1,0.486,0.145,1
154,2,2,1,0.473,0.168,1
154,1,1,3,0.454,0.337,1
154,1,1,2,0.501,0.483,1
154,2,-10,-10,-10,-10,1
154,1,1,3,0.408,0.504,1
154,2,1,2,1.751,0.371,1
154,2,1,2,0.848,0.19,1
154,1,1,3,0.395,0.326,1
154,1,1,1,0.565,0.247,1
154,1,1,1,0.277,0.212,1
154,2,2,4,0.095,0.607,1
154,1,1,2,0.869,0.28,1
154,1,1,1,0.509,0.224,1
154,2,2,3,0.216,0.506,1
154,2,2,4,0.185,0.472,1
154,1,2,1,0.599,0.213,1
154,2,2,3,0.218,0.292,1
154,2,2,2,0.279,0.359,1
154,1,1,2,0.273,0.506,1
154,2,2,2,0.854,0.315,1
154,1,1,2,0.561,0.246,1
154,2,2,4,0.536,0.393,1
154,2,2,4,0.187,0.258,1
154,2,-10,-10,-10,-10,1
155,2,2,2,2.699,2.866,1
155,1,1,1,2.044,0.621,1
155,2,2,1,1.875,0.498,1
155,1,1,2,0.531,1.374,1
155,2,2,3,0.676,1.041,1
155,1,2,1,1.351,0.551,1
155,2,2,2,0.775,0.676,1
155,2,2,2,0.871,0.98,1
155,1,2,1,1.648,0.447,1
155,2,2,3,0.595,0.485,1
155,2,2,3,0.82,0.46,1
155,1,2,2,0.76,0.506,1
155,2,2,1,0.774,0.652,1
155,2,2,1,0.559,0.569,1
155,1,2,1,0.787,0.442,1
155,2,2,2,0.404,0.355,1
155,2,2,2,0.627,0.418,1
155,1,2,1,0.562,0.683,1
155,2,2,1,0.449,0.792,1
155,1,2,2,0.646,1.066,1
155,2,2,2,0.286,0.544,1
155,2,2,1,0.633,0.358,1
155,2,2,3,0.704,0.279,1
155,2,2,3,0.374,0.263,1
155,2,2,3,0.322,0.343,1
155,2,2,1,0.501,0.52,1
155,1,2,1,0.485,0.46,1
155,2,2,1,0.397,0.36,1
155,2,2,2,0.513,0.451,1
155,1,1,1,1.006,0.895,1
155,1,2,1,1.185,0.49,1
155,2,2,2,0.417,0.285,1
155,2,2,2,0.449,0.3,1
155,1,2,1,0.64,0.429,1
155,1,2,1,1.106,0.447,1
155,2,2,3,0.659,0.574,1
155,2,2,3,0.305,0.298,1
155,2,2,3,0.407,0.311,1
155,2,2,3,0.272,0.249,1
155,1,-10,-10,-10,-10,1
155,2,2,1,0.255,0.64,1
155,2,2,2,0.321,0.329,1
155,1,1,2,0.526,1.121,1
155,1,1,1,0.389,0.269,1
155,2,2,1,0.852,0.288,1
155,1,1,1,0.58,1.353,1
155,2,2,2,0.589,0.447,1
155,1,1,2,0.528,0.877,1
155,2,2,3,0.673,0.308,1
155,1,1,1,1.007,0.317,1
155,1,1,1,0.577,0.277,1
155,2,2,1,0.763,0.296,1
155,1,1,1,0.496,0.579,1
155,2,2,2,0.515,0.339,1
155,1,2,1,0.44,0.273,1
155,2,2,1,0.362,0.257,1
155,2,2,1,0.418,0.265,1
155,1,1,1,0.947,1.152,1
155,1,1,1,0.458,0.697,1
155,2,2,1,0.304,0.324,1
155,1,1,1,0.538,0.355,1
155,2,2,1,0.455,0.288,1
155,1,2,1,0.655,0.244,1
155,2,2,2,0.316,0.219,1
155,1,2,1,0.364,0.22,1
155,1,2,1,1.121,0.294,1
155,1,1,2,0.561,0.252,1
155,2,1,2,0.544,0.324,1
155,2,2,1,0.685,0.475,1
155,2,2,1,0.508,0.4,1
155,2,2,2,0.518,0.203,1
155,1,2,2,0.504,0.226,1
155,2,2,2,0.904,0.819,1
155,2,2,1,0.4,0.223,1
155,1,2,1,0.258,0.23,1
155,1,2,1,1.017,0.175,1
155,2,2,1,0.307,0.293,1
155,1,1,1,0.71,0.31,1
155,2,2,1,0.615,0.433,1
155,2,-10,-10,-10,-10,1
155,2,2,1,0.73,0.227,1
155,2,2,2,0.422,0.308,1
155,1,2,1,0.478,0.262,1
155,2,2,3,0.561,0.449,1
155,2,2,3,0.698,0.248,1
155,1,2,1,0.414,0.26,1
155,1,1,2,0.479,1.013,1
155,1,1,1,0.758,0.219,1
155,2,2,1,0.9,0.318,1
155,1,2,1,0.806,0.316,1
155,1,2,1,0.908,0.256,1
155,2,2,1,0.544,0.257,1
155,1,2,1,0.22,0.308,1
155,2,2,2,0.375,0.221,1
155,1,2,1,0.352,0.532,1
155,2,2,1,0.636,0.33,1
155,2,2,1,0.681,0.393,1
155,1,1,1,0.48,0.617,1
155,2,2,1,0.364,0.405,1
155,2,-10,-10,-10,-10,1
156,2,1,2,1.835,1.511,1
156,2,2,3,1.081,0.982,1
156,2,2,3,0.199,0.504,1
156,1,1,3,0.269,0.768,1
156,2,2,3,0.331,0.791,1
156,2,1,3,0.995,0.439,1
156,2,1,3,0.455,0.366,1
156,2,2,3,0.447,0.375,1
156,1,2,3,0.146,0.583,1
156,2,2,1,0.682,0.463,1
156,1,1,3,0.349,0.535,1
156,1,2,3,0.081,0.479,1
156,2,2,3,0.294,0.862,1
156,2,1,3,0.448,0.639,1
156,2,2,3,1.076,0.319,1
156,1,1,3,0.429,0.271,1
156,1,1,3,0.799,0.287,1
156,2,2,3,0.685,0.246,1
156,1,1,3,0.395,0.311,1
156,2,2,3,1.114,0.262,1
156,2,2,3,1.567,0.199,1
156,2,1,3,0.633,0.303,1
156,1,1,3,0.361,0.391,1
156,2,2,3,0.328,0.439,1
156,1,1,3,0.323,0.319,1
156,1,2,2,0.455,0.823,1
156,1,2,2,0.188,0.598,1
156,1,2,3,0.357,0.415,1
156,2,2,2,1.824,0.991,1
156,1,1,3,0.277,0.511,1
156,1,1,3,0.564,0.319,1
156,2,2,3,0.341,0.374,1
156,2,2,3,0.141,0.279,1
156,2,2,3,0.941,0.399,1
156,2,2,3,0.21,0.263,1
156,2,1,3,0.253,0.319,1
156,1,1,3,0.754,0.423,1
156,2,2,2,0.402,1.174,1
156,2,1,2,0.281,0.351,1
156,2,-10,-10,-10,-10,1
156,1,1,3,0.207,0.407,1
156,1,1,3,0.371,0.551,1
156,2,2,3,0.145,0.327,1
156,2,2,3,0.087,0.223,1
156,2,2,2,0.23,0.272,1
156,2,2,1,0.617,0.631,1
156,1,1,2,0.239,0.376,1
156,1,2,2,0.648,1.711,1
156,2,1,4,0.187,0.76,1
156,2,2,3,0.083,0.526,1
156,2,2,2,0.394,0.951,1
156,2,2,3,1.652,0.543,1
156,1,2,2,0.195,1.191,1
156,2,2,1,0.388,0.448,1
156,2,1,2,0.057,1.063,1
156,2,2,2,0.108,0.791,1
156,1,2,2,0.415,0.399,1
156,1,2,2,0.197,1.727,1
156,1,2,3,0.287,2.006,1
156,1,1,3,0.153,0.359,1
156,1,2,2,0.26,1.104,1
156,1,1,3,0.436,0.366,1
156,1,1,3,0.197,0.32,1
156,1,1,3,0.107,0.367,1
156,1,2,3,0.176,0.495,1
156,2,2,2,1.041,0.471,1
156,1,1,2,0.629,0.526,1
156,2,2,3,1.033,0.287,1
156,2,2,3,1.017,0.319,1
156,1,1,3,0.479,0.559,1
156,1,2,2,0.854,1.424,1
156,1,2,3,0.455,0.391,1
156,2,2,2,0.02,0.703,1
156,2,2,3,0.186,0.535,1
156,1,2,4,0.782,0.287,1
156,1,2,3,2.085,0.414,1
156,2,2,3,0.448,0.231,1
156,2,2,2,0.393,0.366,1
156,1,1,3,0.868,0.51,1
156,1,-10,-10,-10,-10,1
156,1,1,3,0.166,0.319,1
156,1,1,3,0.125,0.207,1
156,1,1,3,0.133,0.199,1
156,2,2,3,0.938,0.496,1
156,2,2,2,0.05,0.927,1
156,2,2,2,0.013,0.375,1
156,2,2,3,0.342,0.351,1
156,2,1,3,0.325,0.303,1
156,2,1,3,0.42,0.263,1
156,2,2,3,1.528,1.424,1
156,2,2,1,0.587,0.407,1
156,1,2,1,0.495,0.303,1
156,1,1,2,1.1,0.198,1
156,2,2,1,0.928,0.367,1
156,2,2,2,0.124,0.303,1
156,1,2,3,1.008,0.415,1
156,2,2,3,0.423,0.239,1
156,1,1,3,0.569,0.287,1
156,2,1,3,0.329,0.391,1
156,2,-10,-10,-10,-10,1
157,1,1,3,1.478,0.949,1
157,2,2,4,0.393,0.518,1
157,1,1,4,0.409,0.382,1
157,1,1,4,0.652,0.485,1
157,2,2,4,0.461,0.342,1
157,1,1,4,0.507,0.334,1
157,2,1,4,0.431,0.301,1
157,1,1,4,0.504,0.286,1
157,1,1,4,0.563,0.292,1
157,2,2,4,0.357,0.325,1
157,1,1,4,0.517,0.342,1
157,1,1,4,0.596,0.278,1
157,1,1,4,1.504,0.375,1
157,2,1,4,0.485,0.349,1
157,1,1,4,0.316,0.285,1
157,2,2,4,0.387,0.332,1
157,1,2,4,0.683,0.582,1
157,1,1,4,0.418,0.317,1
157,2,2,4,0.542,0.373,1
157,1,1,2,1.653,0.447,1
157,1,1,4,0.467,0.367,1
157,2,1,4,0.404,0.287,1
157,1,1,4,0.446,0.293,1
157,1,2,3,0.383,0.664,1
157,1,1,3,0.377,0.51,1
157,2,2,4,0.641,0.333,1
157,2,2,4,0.602,0.321,1
157,1,1,3,1.038,0.662,1
157,2,2,4,0.884,1.485,1
157,2,2,4,0.488,0.331,1
157,2,2,4,0.368,0.319,1
157,2,2,4,0.494,0.307,1
157,2,2,4,0.537,0.357,1
157,2,2,4,0.299,0.32,1
157,1,2,4,0.402,0.286,1
157,1,1,4,0.507,0.358,1
157,2,2,4,0.354,0.279,1
157,2,2,4,0.42,0.302,1
157,2,2,3,0.257,0.366,1
157,2,-10,-10,-10,-10,1
157,1,2,3,0.289,0.373,1
157,1,1,4,0.469,0.382,1
157,2,2,4,0.177,0.31,1
157,1,1,3,0.87,0.505,1
157,1,1,4,0.485,0.303,1
157,2,2,4,0.347,0.318,1
157,2,1,2,0.585,0.414,1
157,1,1,3,0.522,0.368,1
157,1,1,3,0.368,0.406,1
157,1,2,4,0.29,0.348,1
157,2,2,4,0.191,0.247,1
157,2,2,4,0.287,0.222,1
157,2,2,4,0.237,0.342,1
157,1,2,4,0.425,0.367,1
157,1,2,3,0.592,0.35,1
157,2,2,3,0.191,0.398,1
157,1,1,4,0.285,0.342,1
157,1,1,4,0.307,0.263,1
157,2,2,3,1.224,0.574,1
157,2,2,4,0.584,0.51,1
157,1,1,4,2.77,0.46,1
157,2,2,4,0.366,0.286,1
157,1,1,4,1.223,0.43,1
157,2,2,4,0.34,0.237,1
157,2,2,4,0.314,0.342,1
157,1,1,3,0.64,0.319,1
157,2,2,4,0.325,0.295,1
157,1,1,4,1.199,0.518,1
157,1,1,3,1.093,0.52,1
157,1,1,4,0.558,0.462,1
157,1,1,4,0.806,0.366,1
157,1,1,4,0.477,0.342,1
157,1,1,4,0.466,0.35,1
157,2,2,4,0.363,0.381,1
157,1,1,4,0.637,0.349,1
157,2,2,4,0.495,0.271,1
157,2,2,4,0.448,0.349,1
157,1,1,4,0.561,0.408,1
157,2,2,4,0.397,0.262,1
157,2,-10,-10,-10,-10,1
157,1,1,4,0.447,0.294,1
157,1,2,4,0.282,0.358,1
157,2,2,4,0.418,0.253,1
157,1,2,4,0.372,0.319,1
157,2,2,4,0.324,0.262,1
157,2,2,4,0.365,0.35,1
157,2,2,4,0.77,0.286,1
157,1,1,4,0.851,0.366,1
157,1,2,4,0.523,0.269,1
157,2,2,4,0.372,0.35,1
157,1,2,4,0.235,0.27,1
157,2,2,4,0.339,0.293,1
157,2,2,4,0.163,0.349,1
157,2,2,4,0.114,0.317,1
157,2,2,4,0.202,0.318,1
157,1,1,4,0.733,0.31,1
157,1,1,4,0.596,0.319,1
157,2,2,4,0.355,0.295,1
157,2,2,4,0.184,0.373,1
157,1,-10,-10,-10,-10,1
158,1,1,3,0.401,3.538,1
158,2,2,1,3.161,0.95,1
158,1,1,3,0.759,2.608,1
158,1,1,2,0.941,2.248,1
158,2,2,1,1.324,2.981,1
158,2,2,3,1.074,1.253,1
158,2,2,1,2.076,1.141,1
158,1,1,4,1.145,1.396,1
158,2,2,2,1.118,1.509,1
158,1,1,2,0.931,2.301,1
158,2,2,3,0.966,1.216,1
158,1,1,4,0.723,1.08,1
158,2,1,2,1.028,1.669,1
158,2,2,3,0.835,0.976,1
158,1,1,4,0.648,0.763,1
158,2,2,3,0.965,0.987,1
158,1,1,2,0.683,0.928,1
158,2,2,3,0.871,1.61,1
158,2,2,4,0.669,0.86,1
158,2,2,4,0.836,0.615,1
158,1,1,3,0.438,0.919,1
158,1,1,4,0.486,2.436,1
158,2,1,1,1.06,0.856,1
158,2,2,1,0.979,0.911,1
158,2,2,2,0.788,1.169,1
158,1,1,3,0.543,0.878,1
158,2,2,3,0.813,1.674,1
158,2,2,2,1.124,0.967,1
158,2,2,3,0.775,0.673,1
158,2,2,4,0.788,1.149,1
158,1,1,2,0.705,0.925,1
158,2,2,4,0.826,0.868,1
158,1,1,4,0.519,0.552,1
158,1,1,3,0.701,1.424,1
158,2,2,3,0.825,0.93,1
158,2,2,3,0.656,0.628,1
158,2,2,1,1.419,0.576,1
158,2,2,3,0.839,0.512,1
158,1,1,4,0.636,0.955,1
158,2,-10,-10,-10,-10,1
158,2,1,2,0.512,0.698,1
158,1,1,3,0.47,0.75,1
158,1,1,1,0.697,0.715,1
158,1,1,1,0.7,0.8,1
158,2,2,3,0.572,0.969,1
158,2,2,4,0.9,0.671,1
158,1,1,2,0.502,0.689,1
158,2,2,3,0.638,0.611,1
158,2,2,3,0.663,0.82,1
158,1,1,1,0.785,0.683,1
158,2,2,3,1.075,1.241,1
158,2,2,2,0.756,0.835,1
158,2,2,4,0.709,0.647,1
158,2,2,3,0.715,0.628,1
158,1,1,1,0.698,0.785,1
158,2,2,2,0.763,1.12,1
158,1,1,2,0.687,0.978,1
158,1,1,1,0.731,1.325,1
158,2,2,3,0.852,0.515,1
158,1,1,1,0.618,0.727,1
158,2,2,3,0.656,0.781,1
158,2,2,2,0.788,0.938,1
158,1,1,3,0.496,0.97,1
158,1,1,1,0.746,0.53,1
158,2,2,4,0.872,1.121,1
158,1,1,1,0.679,0.782,1
158,2,2,2,0.639,0.772,1
158,2,2,1,0.669,0.644,1
158,2,2,1,0.752,0.684,1
158,1,1,2,0.755,0.924,1
158,2,1,1,0.719,0.553,1
158,1,1,1,0.78,1.235,1
158,1,1,1,0.63,0.631,1
158,2,1,1,0.61,0.741,1
158,1,1,1,0.675,0.58,1
158,1,1,1,0.692,0.771,1
158,2,2,3,0.462,0.544,1
158,2,2,1,1.366,0.611,1
158,1,2,1,1.044,0.548,1
158,1,-10,-10,-10,-10,1
158,1,1,2,0.517,0.615,1
158,1,1,1,0.617,0.594,1
158,2,2,4,0.61,0.673,1
158,2,2,2,0.829,0.728,1
158,2,2,3,0.71,0.685,1
158,1,1,1,0.645,0.65,1
158,2,2,3,0.544,0.658,1
158,2,2,4,0.745,1.336,1
158,2,2,4,0.741,1.372,1
158,1,2,1,1.797,0.534,1
158,1,1,3,0.564,0.718,1
158,1,1,1,0.78,0.715,1
158,1,1,1,1.127,0.737,1
158,2,1,2,0.554,1.75,1
158,2,2,4,0.744,0.601,1
158,1,1,4,0.518,0.671,1
158,1,1,1,1.012,0.651,1
